"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"565","ROW",33.300833335,-104.53,32543
"566","RQR",45.42555556,-84.91333333,7
"567","RSJ",48.63333333,-122.85,65
"568","RST",43.90962963,-92.4975925933333,109426
"569","RSW",26.53611111,-81.75513889,3637562
"570","RUT",43.529777776,-72.949444442,5229
"571","RWI",35.855416665,-77.89125,NA
"572","SAF",35.61736111,-106.088888885,64494
"573","SAN",32.7333333333333,-117.18787037,8328758
"574","SAT",29.533666666,-98.469444444,3760672
"575","SAV",32.1275,-81.20236111,797413
"576","SBA",34.426944445,-119.840416665,362737
"577","SBD",34.0959259266667,-117.23537037,142
"578","SBM",43.770694445,-87.851944445,19
"579","SBN",41.70694444125,-86.316493055,328391
"580","SBP",35.236944445,-120.640833335,135490
"581","SBY",38.340055558,-75.509888888,62508
"582","SC4",33.18555556,-80.03611111,2
"583","SC5",33.062777775,-80.280138885,3
"584","SCE",40.833833334,-77.854722222,131149
"585","SCF",33.62277778,-111.91055556,32
"586","SCH",42.8525,-73.929305555,3
"587","SCK",37.894305555,-121.23875,64850
"588","SDF",38.17787037,-85.73787037,1664131
"589","SDM",32.57222222,-116.980555555,29
"590","SDY",47.70694444,-104.192388888,9157
"591","SEA",47.4487962966667,-122.30842593,13287329
"592","SEG",40.820833335,-76.86402778,16
"593","SFB",28.7766666666667,-81.2364814833333,797601
"594","SFM",43.394055556,-70.708444448,10
"595","SFO",37.61888889,-122.37527778,16141902
"596","SGF",37.24277778,-93.386805555,367717
"597","SGR",29.62222222,-95.65666667,14
"598","SGU",37.047722224,-113.526666668,54294
